Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName,Season
0 days 01:09:56.857000,LEC,16,0 days 00:02:05.384000,11.0,4.0,,0 days 01:09:55.531000,0 days 00:00:43.923000,0 days 00:00:53.573000,0 days 00:00:27.888000,0 days 01:08:35.396000,0 days 01:09:28.969000,0 days 01:09:56.857000,209.0,240.0,,178.0,False,SOFT,3.0,True,Ferrari,0 days 01:07:51.473000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:26:31.664000,LEC,16,,12.0,5.0,0 days 01:24:25.255000,,,0 days 00:00:52.891000,0 days 00:00:26.910000,,0 days 01:26:04.770000,0 days 01:26:31.879000,249.0,188.0,268.0,188.0,False,SOFT,1.0,True,Ferrari,0 days 01:09:56.857000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:28:01.206000,LEC,16,0 days 00:01:29.542000,13.0,5.0,,,0 days 00:00:31.240000,0 days 00:00:40.363000,0 days 00:00:17.939000,0 days 01:27:02.904000,0 days 01:27:43.267000,0 days 01:28:01.206000,281.0,303.0,267.0,302.0,True,SOFT,2.0,True,Ferrari,0 days 01:26:31.664000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:30:09.055000,LEC,16,0 days 00:02:07.849000,14.0,5.0,,0 days 01:30:04.564000,0 days 00:00:42.083000,0 days 00:00:52.899000,0 days 00:00:32.867000,0 days 01:28:43.289000,0 days 01:29:36.188000,0 days 01:30:09.055000,199.0,199.0,,199.0,False,SOFT,3.0,True,Ferrari,0 days 01:28:01.206000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:19:55.361000,PER,11,,1.0,1.0,0 days 00:17:51.831000,,,0 days 00:00:51.343000,0 days 00:00:24.814000,,0 days 00:19:30.549000,0 days 00:19:55.361000,240.0,230.0,269.0,162.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:17:51.831000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:21:26.013000,PER,11,0 days 00:01:30.652000,2.0,1.0,,,0 days 00:00:31.468000,0 days 00:00:41.065000,0 days 00:00:18.119000,0 days 00:20:26.829000,0 days 00:21:07.894000,0 days 00:21:26.013000,282.0,306.0,266.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:19:55.361000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:41:30.034000,PER,11,,3.0,1.0,,0 days 00:23:29.687000,0 days 00:00:45.494000,0 days 00:00:51.829000,,0 days 00:22:11.516000,0 days 00:23:03.359000,,241.0,272.0,,226.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:21:26.013000,,125,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:43:22.367000,PER,11,,4.0,2.0,0 days 00:41:30.034000,,,0 days 00:00:50.993000,0 days 00:00:21.648000,,0 days 00:43:00.815000,0 days 00:43:22.564000,262.0,168.0,267.0,237.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:41:30.034000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:44:53.060000,PER,11,0 days 00:01:30.693000,5.0,2.0,,,0 days 00:00:31.627000,0 days 00:00:41.008000,0 days 00:00:18.058000,0 days 00:43:53.994000,0 days 00:44:35.002000,0 days 00:44:53.060000,281.0,304.0,266.0,303.0,False,SOFT,5.0,False,Red Bull Racing,0 days 00:43:22.367000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:46:55.934000,PER,11,0 days 00:02:02.874000,6.0,2.0,,0 days 00:46:54.593000,0 days 00:00:45.221000,0 days 00:00:51.968000,0 days 00:00:25.685000,0 days 00:45:38.281000,0 days 00:46:30.249000,0 days 00:46:55.934000,250.0,263.0,,238.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:44:53.060000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:58:01.883000,PER,11,,7.0,3.0,0 days 00:55:57.071000,,,0 days 00:00:50.892000,0 days 00:00:20.960000,,0 days 00:57:40.930000,0 days 00:58:01.883000,264.0,259.0,270.0,252.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:46:55.934000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:59:32.217000,PER,11,0 days 00:01:30.334000,8.0,3.0,,,0 days 00:00:31.297000,0 days 00:00:40.913000,0 days 00:00:18.124000,0 days 00:58:33.180000,0 days 00:59:14.093000,0 days 00:59:32.217000,283.0,306.0,265.0,305.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:58:01.883000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:01:31.317000,PER,11,0 days 00:01:59.100000,9.0,3.0,,0 days 01:01:29.974000,0 days 00:00:40.936000,0 days 00:00:50.428000,0 days 00:00:27.736000,0 days 01:00:13.153000,0 days 01:01:03.581000,0 days 01:01:31.317000,238.0,250.0,,210.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:59:32.217000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:07:22.404000,PER,11,,10.0,4.0,0 days 01:05:19.206000,,,0 days 00:00:49.269000,0 days 00:00:20.686000,,0 days 01:07:01.751000,0 days 01:07:22.595000,257.0,255.0,269.0,232.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:01:31.317000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:08:52.369000,PER,11,0 days 00:01:29.965000,11.0,4.0,,,0 days 00:00:31.377000,0 days 00:00:40.634000,0 days 00:00:17.954000,0 days 01:07:53.781000,0 days 01:08:34.415000,0 days 01:08:52.369000,282.0,305.0,266.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:07:22.404000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:10:52.821000,PER,11,0 days 00:02:00.452000,12.0,4.0,,0 days 01:10:51.390000,0 days 00:00:41.480000,0 days 00:00:50.635000,0 days 00:00:28.337000,0 days 01:09:33.849000,0 days 01:10:24.484000,0 days 01:10:52.821000,241.0,249.0,,194.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:08:52.369000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:18:43.773000,PER,11,,13.0,5.0,0 days 01:16:36.198000,,,0 days 00:00:55.669000,0 days 00:00:21.537000,,0 days 01:18:22.244000,0 days 01:18:44.025000,224.0,209.0,266.0,221.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:10:52.821000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:20:14.196000,PER,11,0 days 00:01:30.423000,14.0,5.0,,,0 days 00:00:31.508000,0 days 00:00:40.724000,0 days 00:00:18.191000,0 days 01:19:15.281000,0 days 01:19:56.005000,0 days 01:20:14.196000,282.0,305.0,264.0,305.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:18:43.773000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:22:05.542000,PER,11,0 days 00:01:51.346000,15.0,5.0,,0 days 01:22:04.085000,0 days 00:00:38.239000,0 days 00:00:46.524000,0 days 00:00:26.583000,0 days 01:20:52.435000,0 days 01:21:38.959000,0 days 01:22:05.542000,251.0,249.0,,217.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:20:14.196000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:27:14.345000,PER,11,,16.0,6.0,0 days 01:25:13.645000,,,0 days 00:00:51.284000,0 days 00:00:22.344000,,0 days 01:26:52.019000,0 days 01:27:14.566000,263.0,205.0,268.0,203.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:22:05.542000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:28:43.995000,PER,11,0 days 00:01:29.650000,17.0,6.0,,,0 days 00:00:31.152000,0 days 00:00:40.528000,0 days 00:00:17.970000,0 days 01:27:45.497000,0 days 01:28:26.025000,0 days 01:28:43.995000,282.0,304.0,266.0,305.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:27:14.345000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:30:51.577000,PER,11,0 days 00:02:07.582000,18.0,6.0,,0 days 01:30:47.064000,0 days 00:00:43.663000,0 days 00:00:51.074000,0 days 00:00:32.845000,0 days 01:29:27.658000,0 days 01:30:18.732000,0 days 01:30:51.577000,235.0,246.0,,205.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:28:43.995000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:22:18.723000,SAI,55,,1.0,1.0,0 days 00:20:06.064000,,,0 days 00:00:52.422000,0 days 00:00:26.863000,,0 days 00:21:51.860000,0 days 00:22:18.781000,253.0,218.0,270.0,219.0,False,SOFT,1.0,True,Ferrari,0 days 00:20:06.064000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:36:36.038000,SAI,55,,2.0,1.0,,0 days 00:24:17.171000,0 days 00:00:31.701000,,,0 days 00:22:50.500000,,,282.0,,,,False,SOFT,2.0,True,Ferrari,0 days 00:22:18.723000,,125,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:38:45.978000,SAI,55,,3.0,2.0,0 days 00:36:36.038000,,,0 days 00:00:51.160000,0 days 00:00:23.606000,,0 days 00:38:22.396000,0 days 00:38:46.161000,254.0,275.0,269.0,186.0,False,SOFT,1.0,True,Ferrari,0 days 00:36:36.038000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:40:16.629000,SAI,55,0 days 00:01:30.651000,4.0,2.0,,,0 days 00:00:31.671000,0 days 00:00:40.870000,0 days 00:00:18.110000,0 days 00:39:17.649000,0 days 00:39:58.519000,0 days 00:40:16.629000,281.0,303.0,267.0,301.0,True,SOFT,2.0,True,Ferrari,0 days 00:38:45.978000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:42:16.062000,SAI,55,0 days 00:01:59.433000,5.0,2.0,,0 days 00:42:14.737000,0 days 00:00:45.443000,0 days 00:00:49.313000,0 days 00:00:24.677000,0 days 00:41:02.072000,0 days 00:41:51.385000,0 days 00:42:16.062000,226.0,270.0,,258.0,False,SOFT,3.0,True,Ferrari,0 days 00:40:16.629000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:56:45.242000,SAI,55,,6.0,3.0,0 days 00:54:36.619000,,,0 days 00:00:53.724000,0 days 00:00:23.449000,,0 days 00:56:21.806000,0 days 00:56:45.290000,257.0,221.0,269.0,230.0,False,SOFT,3.0,False,Ferrari,0 days 00:42:16.062000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:58:16.398000,SAI,55,0 days 00:01:31.156000,7.0,3.0,,,0 days 00:00:31.798000,0 days 00:00:41.222000,0 days 00:00:18.136000,0 days 00:57:17.040000,0 days 00:57:58.262000,0 days 00:58:16.398000,281.0,305.0,266.0,301.0,True,SOFT,4.0,False,Ferrari,0 days 00:56:45.242000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:00:16.087000,SAI,55,0 days 00:01:59.689000,8.0,3.0,,0 days 01:00:14.787000,0 days 00:00:45.186000,0 days 00:00:50.673000,0 days 00:00:23.830000,0 days 00:59:01.584000,0 days 00:59:52.257000,0 days 01:00:16.087000,163.0,244.0,,257.0,False,SOFT,5.0,False,Ferrari,0 days 00:58:16.398000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:06:30.387000,SAI,55,,9.0,4.0,0 days 01:04:23.847000,,,0 days 00:00:53.802000,0 days 00:00:23.374000,,0 days 01:06:07.018000,0 days 01:06:30.564000,231.0,263.0,270.0,214.0,False,SOFT,1.0,True,Ferrari,0 days 01:00:16.087000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:08:00.454000,SAI,55,0 days 00:01:30.067000,10.0,4.0,,,0 days 00:00:31.278000,0 days 00:00:40.680000,0 days 00:00:18.109000,0 days 01:07:01.665000,0 days 01:07:42.345000,0 days 01:08:00.454000,282.0,305.0,267.0,304.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:30.387000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:10:01.477000,SAI,55,0 days 00:02:01.023000,11.0,4.0,,0 days 01:10:00.156000,0 days 00:00:43.541000,0 days 00:00:50.776000,0 days 00:00:26.706000,0 days 01:08:43.995000,0 days 01:09:34.771000,0 days 01:10:01.477000,212.0,232.0,,224.0,False,SOFT,3.0,True,Ferrari,0 days 01:08:00.454000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:26:39.262000,SAI,55,,12.0,5.0,0 days 01:24:31.365000,,,0 days 00:00:53.722000,0 days 00:00:23.493000,,0 days 01:26:15.785000,0 days 01:26:39.520000,245.0,228.0,269.0,231.0,False,SOFT,1.0,True,Ferrari,0 days 01:10:01.477000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:28:09.112000,SAI,55,0 days 00:01:29.850000,13.0,5.0,,,0 days 00:00:31.332000,0 days 00:00:40.564000,0 days 00:00:17.954000,0 days 01:27:10.594000,0 days 01:27:51.158000,0 days 01:28:09.112000,281.0,304.0,267.0,302.0,True,SOFT,2.0,True,Ferrari,0 days 01:26:39.262000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:30:14.724000,SAI,55,0 days 00:02:05.612000,14.0,5.0,,0 days 01:30:12.017000,0 days 00:00:44.792000,0 days 00:00:52.519000,0 days 00:00:28.301000,0 days 01:28:53.904000,0 days 01:29:46.423000,0 days 01:30:14.724000,199.0,199.0,,199.0,False,SOFT,3.0,True,Ferrari,0 days 01:28:09.112000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:20:06.269000,HAM,44,,1.0,1.0,0 days 00:18:06.612000,,,0 days 00:00:53.741000,0 days 00:00:22.189000,,0 days 00:19:44.080000,0 days 00:20:06.299000,230.0,245.0,268.0,208.0,False,SOFT,1.0,True,Mercedes,0 days 00:18:06.612000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:21:37.286000,HAM,44,0 days 00:01:31.017000,2.0,1.0,,,0 days 00:00:31.766000,0 days 00:00:41.050000,0 days 00:00:18.201000,0 days 00:20:38.035000,0 days 00:21:19.085000,0 days 00:21:37.286000,281.0,304.0,264.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:06.269000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:42:57.315000,HAM,44,,3.0,1.0,,0 days 00:23:31.234000,0 days 00:00:37.766000,0 days 00:00:49.702000,,0 days 00:22:15.078000,0 days 00:23:04.797000,,254.0,269.0,,231.0,False,SOFT,3.0,True,Mercedes,0 days 00:21:37.286000,,125,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:45:16.704000,HAM,44,,4.0,2.0,0 days 00:42:57.315000,,,0 days 00:00:54.061000,0 days 00:00:21.448000,,0 days 00:44:55.266000,0 days 00:45:16.891000,236.0,249.0,267.0,240.0,False,SOFT,1.0,True,Mercedes,0 days 00:42:57.315000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:46:47.515000,HAM,44,0 days 00:01:30.811000,5.0,2.0,,,0 days 00:00:31.639000,0 days 00:00:40.897000,0 days 00:00:18.275000,0 days 00:45:48.343000,0 days 00:46:29.240000,0 days 00:46:47.515000,279.0,302.0,264.0,301.0,True,SOFT,2.0,True,Mercedes,0 days 00:45:16.704000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:48:40.089000,HAM,44,0 days 00:01:52.574000,6.0,2.0,,0 days 00:48:38.670000,0 days 00:00:39.891000,0 days 00:00:45.726000,0 days 00:00:26.957000,0 days 00:47:27.406000,0 days 00:48:13.132000,0 days 00:48:40.089000,242.0,253.0,,229.0,False,SOFT,3.0,True,Mercedes,0 days 00:46:47.515000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:57:45.262000,HAM,44,,7.0,3.0,0 days 00:55:46.087000,,,0 days 00:00:55.836000,0 days 00:00:21.582000,,0 days 00:57:23.680000,0 days 00:57:45.289000,219.0,233.0,266.0,225.0,False,SOFT,4.0,False,Mercedes,0 days 00:48:40.089000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:59:16.484000,HAM,44,0 days 00:01:31.222000,8.0,3.0,,,0 days 00:00:31.939000,0 days 00:00:41.096000,0 days 00:00:18.187000,0 days 00:58:17.201000,0 days 00:58:58.297000,0 days 00:59:16.484000,279.0,303.0,264.0,301.0,True,SOFT,5.0,False,Mercedes,0 days 00:57:45.262000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:01:02.344000,HAM,44,0 days 00:01:45.860000,9.0,3.0,,0 days 01:01:01.037000,0 days 00:00:39.015000,0 days 00:00:44.182000,0 days 00:00:22.663000,0 days 00:59:55.499000,0 days 01:00:39.681000,0 days 01:01:02.344000,251.0,283.0,,254.0,False,SOFT,6.0,False,Mercedes,0 days 00:59:16.484000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:06:53.684000,HAM,44,,10.0,4.0,0 days 01:04:44.472000,,,0 days 00:00:54.155000,0 days 00:00:21.651000,,0 days 01:06:32.033000,0 days 01:06:53.877000,225.0,254.0,267.0,214.0,False,SOFT,1.0,True,Mercedes,0 days 01:01:02.344000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:08:23.724000,HAM,44,0 days 00:01:30.040000,11.0,4.0,,,0 days 00:00:31.247000,0 days 00:00:40.714000,0 days 00:00:18.079000,0 days 01:07:24.931000,0 days 01:08:05.645000,0 days 01:08:23.724000,280.0,304.0,266.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:53.684000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:10:14.815000,HAM,44,0 days 00:01:51.091000,12.0,4.0,,0 days 01:10:13.468000,0 days 00:00:40.125000,0 days 00:00:48.595000,0 days 00:00:22.371000,0 days 01:09:03.849000,0 days 01:09:52.444000,0 days 01:10:14.815000,220.0,266.0,,265.0,False,SOFT,3.0,True,Mercedes,0 days 01:08:23.724000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:18:51.135000,HAM,44,,13.0,5.0,0 days 01:16:44.136000,,,0 days 00:00:54.211000,0 days 00:00:22.191000,,0 days 01:18:28.978000,0 days 01:18:51.353000,229.0,246.0,266.0,212.0,False,SOFT,4.0,False,Mercedes,0 days 01:10:14.815000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:20:21.854000,HAM,44,0 days 00:01:30.719000,14.0,5.0,,,0 days 00:00:31.697000,0 days 00:00:40.833000,0 days 00:00:18.189000,0 days 01:19:22.832000,0 days 01:20:03.665000,0 days 01:20:21.854000,280.0,304.0,265.0,302.0,True,SOFT,5.0,False,Mercedes,0 days 01:18:51.135000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:22:12.659000,HAM,44,0 days 00:01:50.805000,15.0,5.0,,0 days 01:22:11.319000,0 days 00:00:35.287000,0 days 00:00:48.882000,0 days 00:00:26.636000,0 days 01:20:57.141000,0 days 01:21:46.023000,0 days 01:22:12.659000,254.0,224.0,,205.0,False,SOFT,6.0,False,Mercedes,0 days 01:20:21.854000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:27:26.198000,HAM,44,,16.0,6.0,0 days 01:25:27.302000,,,0 days 00:00:54.618000,0 days 00:00:21.047000,,0 days 01:27:05.160000,0 days 01:27:26.378000,215.0,272.0,267.0,234.0,False,SOFT,1.0,True,Mercedes,0 days 01:22:12.659000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:28:56.106000,HAM,44,0 days 00:01:29.908000,17.0,6.0,,,0 days 00:00:31.312000,0 days 00:00:40.616000,0 days 00:00:17.980000,0 days 01:27:57.510000,0 days 01:28:38.126000,0 days 01:28:56.106000,279.0,303.0,266.0,301.0,True,SOFT,2.0,True,Mercedes,0 days 01:27:26.198000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:30:56.956000,HAM,44,0 days 00:02:00.850000,18.0,6.0,,0 days 01:30:53.001000,0 days 00:00:40.683000,0 days 00:00:50.025000,0 days 00:00:30.142000,0 days 01:29:36.789000,0 days 01:30:26.814000,0 days 01:30:56.956000,230.0,235.0,,221.0,False,SOFT,3.0,True,Mercedes,0 days 01:28:56.106000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:20:12.314000,RUS,63,,1.0,1.0,0 days 00:18:09.690000,,,0 days 00:00:52.820000,0 days 00:00:24.201000,,0 days 00:19:48.143000,0 days 00:20:12.314000,247.0,277.0,268.0,160.0,False,SOFT,1.0,True,Mercedes,0 days 00:18:09.690000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:21:43.296000,RUS,63,0 days 00:01:30.982000,2.0,1.0,,,0 days 00:00:31.916000,0 days 00:00:40.907000,0 days 00:00:18.159000,0 days 00:20:44.230000,0 days 00:21:25.137000,0 days 00:21:43.296000,278.0,305.0,264.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:12.314000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:42:15.799000,RUS,63,,3.0,1.0,,0 days 00:23:54.265000,0 days 00:00:45.415000,0 days 00:00:51.972000,,0 days 00:22:28.797000,0 days 00:23:20.703000,,169.0,249.0,,,False,SOFT,3.0,True,Mercedes,0 days 00:21:43.296000,,125,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:44:20.705000,RUS,63,,4.0,2.0,0 days 00:42:15.799000,,,0 days 00:00:54.145000,0 days 00:00:21.001000,,0 days 00:43:59.704000,0 days 00:44:20.923000,244.0,278.0,266.0,224.0,False,SOFT,1.0,True,Mercedes,0 days 00:42:15.799000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:45:51.516000,RUS,63,0 days 00:01:30.811000,5.0,2.0,,,0 days 00:00:31.770000,0 days 00:00:40.879000,0 days 00:00:18.162000,0 days 00:44:52.475000,0 days 00:45:33.354000,0 days 00:45:51.516000,279.0,304.0,264.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:20.705000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:47:57.877000,RUS,63,0 days 00:02:06.361000,6.0,2.0,,0 days 00:47:56.561000,0 days 00:00:47.256000,0 days 00:00:53.282000,0 days 00:00:25.823000,0 days 00:46:38.772000,0 days 00:47:32.054000,0 days 00:47:57.877000,241.0,256.0,,231.0,False,SOFT,3.0,True,Mercedes,0 days 00:45:51.516000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:57:54.739000,RUS,63,,7.0,3.0,0 days 00:55:53.040000,,,0 days 00:00:53.050000,0 days 00:00:22.239000,,0 days 00:57:32.508000,0 days 00:57:54.789000,237.0,276.0,267.0,183.0,False,SOFT,4.0,False,Mercedes,0 days 00:47:57.877000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:59:25.897000,RUS,63,0 days 00:01:31.158000,8.0,3.0,,,0 days 00:00:31.991000,0 days 00:00:41.035000,0 days 00:00:18.132000,0 days 00:58:26.730000,0 days 00:59:07.765000,0 days 00:59:25.897000,278.0,304.0,264.0,300.0,True,SOFT,5.0,False,Mercedes,0 days 00:57:54.739000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:01:21.642000,RUS,63,0 days 00:01:55.745000,9.0,3.0,,0 days 01:01:19.365000,0 days 00:00:40.865000,0 days 00:00:49.445000,0 days 00:00:25.435000,0 days 01:00:06.762000,0 days 01:00:56.207000,0 days 01:01:21.642000,246.0,276.0,,231.0,False,SOFT,6.0,False,Mercedes,0 days 00:59:25.897000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:07:33.248000,RUS,63,,10.0,4.0,0 days 01:05:30.081000,,,0 days 00:00:52.378000,0 days 00:00:21.982000,,0 days 01:07:11.267000,0 days 01:07:33.439000,239.0,278.0,268.0,183.0,False,SOFT,1.0,True,Mercedes,0 days 01:01:21.642000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:09:03.516000,RUS,63,0 days 00:01:30.268000,11.0,4.0,,,0 days 00:00:31.674000,0 days 00:00:40.552000,0 days 00:00:18.042000,0 days 01:08:04.922000,0 days 01:08:45.474000,0 days 01:09:03.516000,279.0,304.0,264.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 01:07:33.248000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:11:07.413000,RUS,63,0 days 00:02:03.897000,12.0,4.0,,0 days 01:11:06.077000,0 days 00:00:45.970000,0 days 00:00:52.278000,0 days 00:00:25.649000,0 days 01:09:49.486000,0 days 01:10:41.764000,0 days 01:11:07.413000,225.0,270.0,,228.0,False,SOFT,3.0,True,Mercedes,0 days 01:09:03.516000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:22:59.224000,RUS,63,,13.0,5.0,0 days 01:21:00.476000,,,0 days 00:00:53.097000,0 days 00:00:21.542000,,0 days 01:22:37.710000,0 days 01:22:59.413000,245.0,271.0,269.0,203.0,False,SOFT,1.0,True,Mercedes,0 days 01:11:07.413000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 01:24:29.443000,RUS,63,0 days 00:01:30.219000,14.0,5.0,,,0 days 00:00:31.547000,0 days 00:00:40.624000,0 days 00:00:18.048000,0 days 01:23:30.771000,0 days 01:24:11.395000,0 days 01:24:29.443000,280.0,303.0,265.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 01:22:59.224000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 01:26:34.809000,RUS,63,0 days 00:02:05.366000,15.0,5.0,,0 days 01:26:33.488000,0 days 00:00:45.751000,0 days 00:00:51.685000,0 days 00:00:27.930000,0 days 01:25:15.194000,0 days 01:26:06.879000,0 days 01:26:34.809000,212.0,241.0,,226.0,False,SOFT,3.0,True,Mercedes,0 days 01:24:29.443000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:21:04.334000,TSU,22,,1.0,1.0,0 days 00:18:49.065000,,,0 days 00:00:56.714000,0 days 00:00:21.692000,,0 days 00:20:42.642000,0 days 00:21:04.360000,210.0,221.0,267.0,237.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:18:49.065000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:22:35.545000,TSU,22,0 days 00:01:31.211000,2.0,1.0,,,0 days 00:00:31.977000,0 days 00:00:41.013000,0 days 00:00:18.221000,0 days 00:21:36.311000,0 days 00:22:17.324000,0 days 00:22:35.545000,279.0,302.0,266.0,303.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:21:04.334000,,1,,,,False,True,16,Japanese Grand Prix,2023
0 days 00:42:36.815000,TSU,22,,3.0,1.0,,0 days 00:24:41.936000,0 days 00:00:37.326000,,,0 days 00:23:12.890000,,,252.0,,,,False,SOFT,3.0,True,AlphaTauri,0 days 00:22:35.545000,,125,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:44:38.548000,TSU,22,,4.0,2.0,0 days 00:42:36.815000,,,0 days 00:00:50.545000,0 days 00:00:26.263000,,0 days 00:44:12.329000,0 days 00:44:38.766000,230.0,143.0,268.0,145.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:42:36.815000,,1,,,,False,False,16,Japanese Grand Prix,2023
0 days 00:46:09.281000,TSU,22,0 days 00:01:30.733000,5.0,2.0,,,0 days 00:00:31.602000,0 days 00:00:40.899000,0 days 00:00:18.232000,0 days 00:45:10.150000,0 days 00:45:51.049000,0 days 00:46:09.281000,280.0,302.0,265.0,302.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:44:38.548000,,1,,,,False,True,16,Japanese Grand Prix,2023
