Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName,Season
0 days 00:34:04.036000,HAR,28,0 days 00:01:29.265000,10.0,2.0,,0 days 00:34:00.497000,0 days 00:00:21.879000,0 days 00:00:43.374000,0 days 00:00:24.012000,0 days 00:32:56.650000,0 days 00:33:40.024000,0 days 00:34:04.036000,288.0,260.0,,263.0,False,SUPERSOFT,5.0,True,Toro Rosso,0 days 00:32:34.771000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:16:47.743000,ALO,14,,1.0,1.0,0 days 00:15:13.672000,,,0 days 00:00:55.683000,0 days 00:00:18.781000,,0 days 00:16:28.982000,0 days 00:16:47.835000,276.0,132.0,314.0,,False,SUPERSOFT,1.0,True,McLaren,0 days 00:15:13.672000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:17:57.196000,ALO,14,0 days 00:01:09.453000,2.0,1.0,,,0 days 00:00:18.010000,0 days 00:00:35.275000,0 days 00:00:16.168000,0 days 00:17:05.753000,0 days 00:17:41.028000,0 days 00:17:57.196000,317.0,262.0,316.0,318.0,True,SUPERSOFT,2.0,True,McLaren,0 days 00:16:47.743000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:19:30.151000,ALO,14,0 days 00:01:32.955000,3.0,1.0,,0 days 00:19:27.671000,0 days 00:00:23.162000,0 days 00:00:46.211000,0 days 00:00:23.582000,0 days 00:18:20.358000,0 days 00:19:06.569000,0 days 00:19:30.151000,240.0,179.0,,262.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:17:57.196000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:23:38.945000,ALO,14,,4.0,2.0,0 days 00:22:18.197000,,,0 days 00:00:45.483000,0 days 00:00:17.417000,,0 days 00:23:21.528000,0 days 00:23:39.045000,236.0,216.0,315.0,262.0,False,SUPERSOFT,1.0,True,McLaren,0 days 00:19:30.151000,,12,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:24:48.494000,ALO,14,0 days 00:01:09.549000,5.0,2.0,,,0 days 00:00:17.961000,0 days 00:00:35.390000,0 days 00:00:16.198000,0 days 00:23:56.906000,0 days 00:24:32.296000,0 days 00:24:48.494000,317.0,262.0,320.0,318.0,False,SUPERSOFT,2.0,True,McLaren,0 days 00:23:38.945000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:26:22.458000,ALO,14,0 days 00:01:33.964000,6.0,2.0,,0 days 00:26:19.354000,0 days 00:00:23.683000,0 days 00:00:46.442000,0 days 00:00:23.839000,0 days 00:25:12.177000,0 days 00:25:58.619000,0 days 00:26:22.458000,272.0,201.0,,246.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:24:48.494000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:29:42.030000,ALO,14,,7.0,3.0,0 days 00:28:26.145000,,,0 days 00:00:41.851000,0 days 00:00:17.367000,,0 days 00:29:24.666000,0 days 00:29:42.118000,280.0,218.0,314.0,246.0,False,SUPERSOFT,1.0,True,McLaren,0 days 00:26:22.458000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:30:51.432000,ALO,14,0 days 00:01:09.402000,8.0,3.0,,,0 days 00:00:18.017000,0 days 00:00:35.255000,0 days 00:00:16.130000,0 days 00:30:00.047000,0 days 00:30:35.302000,0 days 00:30:51.432000,315.0,262.0,316.0,316.0,True,SUPERSOFT,2.0,True,McLaren,0 days 00:29:42.030000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:32:25.763000,ALO,14,0 days 00:01:34.331000,9.0,3.0,,0 days 00:32:22.970000,0 days 00:00:23.994000,0 days 00:00:43.953000,0 days 00:00:26.384000,0 days 00:31:15.426000,0 days 00:31:59.379000,0 days 00:32:25.763000,248.0,164.0,,253.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:30:51.432000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:17:21.228000,STR,18,,1.0,1.0,0 days 00:15:40.954000,,,0 days 00:00:56.926000,0 days 00:00:22.888000,,0 days 00:16:58.357000,0 days 00:17:21.316000,289.0,72.0,323.0,,False,SUPERSOFT,1.0,True,Williams,0 days 00:15:40.954000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:18:31.705000,STR,18,0 days 00:01:10.477000,2.0,1.0,,,0 days 00:00:17.894000,0 days 00:00:36.459000,0 days 00:00:16.124000,0 days 00:17:39.122000,0 days 00:18:15.581000,0 days 00:18:31.705000,327.0,265.0,325.0,331.0,True,SUPERSOFT,2.0,True,Williams,0 days 00:17:21.228000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:19:53.461000,STR,18,0 days 00:01:21.756000,3.0,1.0,,0 days 00:19:50.697000,0 days 00:00:21.005000,0 days 00:00:39.052000,0 days 00:00:21.699000,0 days 00:18:52.710000,0 days 00:19:31.762000,0 days 00:19:53.461000,287.0,234.0,,271.0,False,SUPERSOFT,3.0,True,Williams,0 days 00:18:31.705000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:25:12.078000,STR,18,,4.0,2.0,0 days 00:23:43.326000,,,0 days 00:00:53.572000,0 days 00:00:17.208000,,0 days 00:24:54.880000,0 days 00:25:12.181000,295.0,201.0,323.0,271.0,False,SUPERSOFT,1.0,True,Williams,0 days 00:19:53.461000,,12,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:26:21.644000,STR,18,0 days 00:01:09.566000,5.0,2.0,,,0 days 00:00:17.963000,0 days 00:00:35.354000,0 days 00:00:16.249000,0 days 00:25:30.041000,0 days 00:26:05.395000,0 days 00:26:21.644000,325.0,265.0,333.0,328.0,True,SUPERSOFT,2.0,True,Williams,0 days 00:25:12.078000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:27:56.293000,STR,18,0 days 00:01:34.649000,6.0,2.0,,0 days 00:27:53.271000,0 days 00:00:20.279000,0 days 00:00:46.598000,0 days 00:00:27.772000,0 days 00:26:41.923000,0 days 00:27:28.521000,0 days 00:27:56.293000,298.0,112.0,,277.0,False,SUPERSOFT,3.0,True,Williams,0 days 00:26:21.644000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:31:46.866000,STR,18,,7.0,3.0,0 days 00:30:26.202000,,,0 days 00:00:45.371000,0 days 00:00:17.741000,,0 days 00:31:29.145000,0 days 00:31:47.004000,295.0,171.0,324.0,277.0,False,SUPERSOFT,1.0,True,Williams,0 days 00:27:56.293000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:32:56.307000,STR,18,0 days 00:01:09.441000,8.0,3.0,,,0 days 00:00:17.882000,0 days 00:00:35.475000,0 days 00:00:16.084000,0 days 00:32:04.748000,0 days 00:32:40.223000,0 days 00:32:56.307000,325.0,266.0,321.0,331.0,True,SUPERSOFT,2.0,True,Williams,0 days 00:31:46.866000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:34:42.693000,STR,18,0 days 00:01:46.386000,9.0,3.0,,0 days 00:34:39.690000,0 days 00:00:29.029000,0 days 00:00:48.696000,0 days 00:00:28.661000,0 days 00:33:25.336000,0 days 00:34:14.032000,0 days 00:34:42.693000,151.0,244.0,,253.0,False,SUPERSOFT,3.0,True,Williams,0 days 00:32:56.307000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:16:51.947000,VAN,2,,1.0,1.0,0 days 00:15:16.998000,,,0 days 00:00:52.541000,0 days 00:00:20.527000,,0 days 00:16:31.789000,0 days 00:16:52.359000,273.0,165.0,315.0,,False,SUPERSOFT,1.0,True,McLaren,0 days 00:15:16.998000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:18:01.763000,VAN,2,0 days 00:01:09.816000,2.0,1.0,,,0 days 00:00:18.085000,0 days 00:00:35.496000,0 days 00:00:16.235000,0 days 00:17:10.032000,0 days 00:17:45.528000,0 days 00:18:01.763000,319.0,262.0,318.0,320.0,True,SUPERSOFT,2.0,True,McLaren,0 days 00:16:51.947000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:19:32.657000,VAN,2,0 days 00:01:30.894000,3.0,1.0,,0 days 00:19:28.869000,0 days 00:00:22.757000,0 days 00:00:43.651000,0 days 00:00:24.486000,0 days 00:18:24.520000,0 days 00:19:08.171000,0 days 00:19:32.657000,258.0,209.0,,266.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:18:01.763000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:23:52.347000,VAN,2,,4.0,2.0,0 days 00:22:24.341000,,,0 days 00:00:46.718000,0 days 00:00:21.132000,,0 days 00:23:31.215000,0 days 00:23:52.451000,292.0,171.0,315.0,266.0,False,SUPERSOFT,1.0,True,McLaren,0 days 00:19:32.657000,,12,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:25:02.086000,VAN,2,0 days 00:01:09.739000,5.0,2.0,,,0 days 00:00:17.952000,0 days 00:00:35.546000,0 days 00:00:16.241000,0 days 00:24:10.299000,0 days 00:24:45.845000,0 days 00:25:02.086000,317.0,262.0,318.0,319.0,True,SUPERSOFT,2.0,True,McLaren,0 days 00:23:52.347000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:26:31.817000,VAN,2,0 days 00:01:29.731000,6.0,2.0,,0 days 00:26:28.927000,0 days 00:00:21.427000,0 days 00:00:43.715000,0 days 00:00:24.589000,0 days 00:25:23.513000,0 days 00:26:07.228000,0 days 00:26:31.817000,257.0,213.0,,288.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:25:02.086000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:29:33.001000,VAN,2,,7.0,3.0,0 days 00:28:12.206000,,,0 days 00:00:43.090000,0 days 00:00:17.867000,,0 days 00:29:15.134000,0 days 00:29:33.103000,286.0,210.0,313.0,288.0,False,SUPERSOFT,1.0,True,McLaren,0 days 00:26:31.817000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:30:42.602000,VAN,2,0 days 00:01:09.601000,8.0,3.0,,,0 days 00:00:18.105000,0 days 00:00:35.266000,0 days 00:00:16.230000,0 days 00:29:51.106000,0 days 00:30:26.372000,0 days 00:30:42.602000,315.0,262.0,315.0,315.0,True,SUPERSOFT,2.0,True,McLaren,0 days 00:29:33.001000,,1,,,,False,True,20,Brazilian Grand Prix,2018
0 days 00:32:24.818000,VAN,2,0 days 00:01:42.216000,9.0,3.0,,0 days 00:32:21.837000,0 days 00:00:26.462000,0 days 00:00:49.248000,0 days 00:00:26.506000,0 days 00:31:09.064000,0 days 00:31:58.312000,0 days 00:32:24.818000,224.0,194.0,,295.0,False,SUPERSOFT,3.0,True,McLaren,0 days 00:30:42.602000,,1,,,,False,False,20,Brazilian Grand Prix,2018
0 days 00:21:44.231000,HAM,44,,1.0,1.0,0 days 00:19:19.779000,,,0 days 00:00:54.114000,0 days 00:01:03.931000,,0 days 00:20:40.300000,0 days 00:21:44.290000,125.0,232.0,220.0,288.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:19:19.779000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:23:21.253000,HAM,44,0 days 00:01:37.022000,2.0,1.0,,,0 days 00:00:17.395000,0 days 00:00:41.457000,0 days 00:00:38.170000,0 days 00:22:01.626000,0 days 00:22:43.083000,0 days 00:23:21.253000,280.0,310.0,223.0,317.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 00:21:44.231000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:26:13.638000,HAM,44,,3.0,1.0,,,0 days 00:00:28.689000,0 days 00:01:16.458000,0 days 00:01:07.259000,0 days 00:23:50.051000,0 days 00:25:06.454000,0 days 00:26:13.723000,133.0,158.0,142.0,138.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:23:21.253000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:28:39.707000,HAM,44,0 days 00:02:26.069000,4.0,1.0,,,0 days 00:00:27.493000,0 days 00:00:54.989000,0 days 00:01:03.587000,0 days 00:26:41.131000,0 days 00:27:36.120000,0 days 00:28:39.707000,214.0,190.0,223.0,248.0,False,HYPERSOFT,4.0,True,Mercedes,0 days 00:26:13.638000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:30:16.535000,HAM,44,0 days 00:01:36.828000,5.0,1.0,,,0 days 00:00:17.337000,0 days 00:00:41.295000,0 days 00:00:38.196000,0 days 00:28:57.044000,0 days 00:29:38.339000,0 days 00:30:16.535000,279.0,310.0,223.0,317.0,True,HYPERSOFT,5.0,True,Mercedes,0 days 00:28:39.707000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:32:09.683000,HAM,44,0 days 00:01:53.148000,6.0,1.0,,0 days 00:32:07.715000,0 days 00:00:19.371000,0 days 00:00:45.412000,0 days 00:00:48.365000,0 days 00:30:35.906000,0 days 00:31:21.318000,0 days 00:32:09.683000,244.0,278.0,,289.0,False,HYPERSOFT,6.0,True,Mercedes,0 days 00:30:16.535000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:42:50.499000,HAM,44,,7.0,2.0,0 days 00:40:39.088000,,,0 days 00:00:50.889000,0 days 00:00:53.400000,,0 days 00:41:57.128000,0 days 00:42:50.552000,204.0,233.0,226.0,271.0,False,ULTRASOFT,1.0,True,Mercedes,0 days 00:32:09.683000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:44:26.192000,HAM,44,0 days 00:01:35.693000,8.0,2.0,,,0 days 00:00:17.049000,0 days 00:00:40.815000,0 days 00:00:37.829000,0 days 00:43:07.548000,0 days 00:43:48.363000,0 days 00:44:26.192000,285.0,311.0,223.0,323.0,True,ULTRASOFT,2.0,True,Mercedes,0 days 00:42:50.499000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:46:35.811000,HAM,44,0 days 00:02:09.619000,9.0,2.0,,0 days 00:46:34.595000,0 days 00:00:23.105000,0 days 00:00:51.401000,0 days 00:00:55.113000,0 days 00:44:49.297000,0 days 00:45:40.698000,0 days 00:46:35.811000,229.0,219.0,,247.0,False,ULTRASOFT,3.0,True,Mercedes,0 days 00:44:26.192000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:53:35.828000,HAM,44,,10.0,3.0,0 days 00:51:23.491000,,,0 days 00:00:51.029000,0 days 00:00:53.954000,,0 days 00:52:41.889000,0 days 00:53:35.878000,216.0,241.0,224.0,279.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:46:35.811000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:55:15.356000,HAM,44,0 days 00:01:39.528000,11.0,3.0,,,0 days 00:00:17.029000,0 days 00:00:41.073000,0 days 00:00:41.426000,0 days 00:53:52.857000,0 days 00:54:33.930000,0 days 00:55:15.356000,287.0,241.0,140.0,279.0,False,HYPERSOFT,2.0,True,Mercedes,0 days 00:53:35.828000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:57:26.153000,HAM,44,0 days 00:02:10.797000,12.0,3.0,,0 days 00:57:24.919000,0 days 00:00:24.224000,0 days 00:00:51.023000,0 days 00:00:55.550000,0 days 00:55:39.580000,0 days 00:56:30.603000,0 days 00:57:26.153000,202.0,178.0,,214.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:55:15.356000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:05:33.898000,HAM,44,,13.0,4.0,0 days 01:03:18.928000,,,0 days 00:00:52.066000,0 days 00:00:56.762000,,0 days 01:04:37.137000,0 days 01:05:33.915000,216.0,229.0,227.0,271.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:57:26.153000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:07:09.193000,HAM,44,0 days 00:01:35.295000,14.0,4.0,,,0 days 00:00:16.960000,0 days 00:00:40.683000,0 days 00:00:37.652000,0 days 01:05:50.858000,0 days 01:06:31.541000,0 days 01:07:09.193000,291.0,308.0,225.0,322.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:05:33.898000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 01:09:05.334000,HAM,44,0 days 00:01:56.141000,15.0,4.0,,0 days 01:09:04.082000,0 days 00:00:20.746000,0 days 00:00:47.510000,0 days 00:00:47.885000,0 days 01:07:29.939000,0 days 01:08:17.449000,0 days 01:09:05.334000,198.0,240.0,,222.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:07:09.193000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:13:57.398000,HAM,44,,16.0,5.0,0 days 01:11:37.001000,,,0 days 00:00:52.907000,0 days 00:00:58.653000,,0 days 01:12:58.745000,0 days 01:13:57.455000,212.0,264.0,228.0,248.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 01:09:05.334000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:15:32.192000,HAM,44,0 days 00:01:34.794000,17.0,5.0,,,0 days 00:00:16.893000,0 days 00:00:40.545000,0 days 00:00:37.356000,0 days 01:14:14.291000,0 days 01:14:54.836000,0 days 01:15:32.192000,293.0,308.0,223.0,320.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:13:57.398000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 01:17:42.538000,HAM,44,0 days 00:02:10.346000,18.0,5.0,,,0 days 00:00:21.017000,0 days 00:00:53.304000,0 days 00:00:56.025000,0 days 01:15:53.209000,0 days 01:16:46.513000,0 days 01:17:42.538000,211.0,186.0,55.0,240.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:15:32.192000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:22:00.129000,BOT,77,,1.0,1.0,0 days 00:19:40.050000,,,0 days 00:00:51.407000,0 days 00:01:06.526000,,0 days 00:20:53.603000,0 days 00:22:00.213000,222.0,211.0,221.0,268.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:19:40.050000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:23:37.448000,BOT,77,0 days 00:01:37.319000,2.0,1.0,,,0 days 00:00:17.330000,0 days 00:00:41.670000,0 days 00:00:38.319000,0 days 00:22:17.459000,0 days 00:22:59.129000,0 days 00:23:37.448000,281.0,314.0,222.0,322.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 00:22:00.129000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:26:14.747000,BOT,77,,3.0,1.0,,,0 days 00:00:24.266000,0 days 00:01:08.174000,0 days 00:01:04.872000,0 days 00:24:01.701000,0 days 00:25:09.923000,0 days 00:26:14.833000,165.0,96.0,187.0,172.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:23:37.448000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:28:46.849000,BOT,77,,4.0,1.0,,,0 days 00:00:28.508000,0 days 00:00:56.680000,0 days 00:01:06.921000,0 days 00:26:43.333000,0 days 00:27:39.932000,0 days 00:28:46.966000,145.0,236.0,222.0,234.0,False,HYPERSOFT,4.0,True,Mercedes,0 days 00:26:14.747000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:30:23.638000,BOT,77,0 days 00:01:36.789000,5.0,1.0,,,0 days 00:00:17.272000,0 days 00:00:41.288000,0 days 00:00:38.229000,0 days 00:29:04.121000,0 days 00:29:45.409000,0 days 00:30:23.638000,282.0,313.0,222.0,321.0,True,HYPERSOFT,5.0,True,Mercedes,0 days 00:28:46.849000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:32:28.942000,BOT,77,0 days 00:02:05.304000,6.0,1.0,,0 days 00:32:27.730000,0 days 00:00:20.375000,0 days 00:00:50.778000,0 days 00:00:54.151000,0 days 00:30:44.013000,0 days 00:31:34.791000,0 days 00:32:28.942000,245.0,200.0,,210.0,False,HYPERSOFT,6.0,True,Mercedes,0 days 00:30:23.638000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:42:56.380000,BOT,77,,7.0,2.0,0 days 00:40:44.999000,,,0 days 00:00:49.574000,0 days 00:00:57.960000,,0 days 00:41:58.420000,0 days 00:42:56.409000,197.0,212.0,224.0,263.0,False,ULTRASOFT,1.0,True,Mercedes,0 days 00:32:28.942000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:44:32.772000,BOT,77,0 days 00:01:36.392000,8.0,2.0,,,0 days 00:00:17.068000,0 days 00:00:41.110000,0 days 00:00:38.214000,0 days 00:43:13.448000,0 days 00:43:54.558000,0 days 00:44:32.772000,286.0,313.0,221.0,327.0,True,ULTRASOFT,2.0,True,Mercedes,0 days 00:42:56.380000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:46:41.908000,BOT,77,0 days 00:02:09.136000,9.0,2.0,,0 days 00:46:40.375000,0 days 00:00:21.651000,0 days 00:00:54.047000,0 days 00:00:53.438000,0 days 00:44:54.423000,0 days 00:45:48.470000,0 days 00:46:41.908000,219.0,204.0,,215.0,False,ULTRASOFT,3.0,True,Mercedes,0 days 00:44:32.772000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:54:28.628000,BOT,77,,10.0,3.0,0 days 00:52:23.871000,,,0 days 00:00:51.707000,0 days 00:00:51.199000,,0 days 00:53:37.473000,0 days 00:54:28.677000,236.0,215.0,226.0,261.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:46:41.908000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:56:06.064000,BOT,77,0 days 00:01:37.436000,11.0,3.0,,,0 days 00:00:17.066000,0 days 00:00:41.448000,0 days 00:00:38.922000,0 days 00:54:45.694000,0 days 00:55:27.142000,0 days 00:56:06.064000,288.0,314.0,203.0,325.0,False,HYPERSOFT,2.0,True,Mercedes,0 days 00:54:28.628000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:58:12.597000,BOT,77,0 days 00:02:06.533000,12.0,3.0,,0 days 00:58:11.471000,0 days 00:00:21.288000,0 days 00:00:51.962000,0 days 00:00:53.283000,0 days 00:56:27.352000,0 days 00:57:19.314000,0 days 00:58:12.597000,217.0,207.0,,218.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:56:06.064000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:05:44.241000,BOT,77,,13.0,4.0,0 days 01:03:27.553000,,,0 days 00:00:50.918000,0 days 00:01:03.176000,,0 days 01:04:41.078000,0 days 01:05:44.303000,231.0,243.0,227.0,272.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:58:12.597000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:07:19.660000,BOT,77,0 days 00:01:35.419000,14.0,4.0,,,0 days 00:00:17.004000,0 days 00:00:40.680000,0 days 00:00:37.735000,0 days 01:06:01.245000,0 days 01:06:41.925000,0 days 01:07:19.660000,288.0,313.0,224.0,326.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:05:44.241000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 01:09:25.281000,BOT,77,0 days 00:02:05.621000,15.0,4.0,,0 days 01:09:24.076000,0 days 00:00:20.890000,0 days 00:00:51.598000,0 days 00:00:53.133000,0 days 01:07:40.550000,0 days 01:08:32.148000,0 days 01:09:25.281000,219.0,193.0,,221.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:07:19.660000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:14:08.059000,BOT,77,,16.0,5.0,0 days 01:11:44.236000,,,0 days 00:00:50.931000,0 days 00:01:07.141000,,0 days 01:13:00.918000,0 days 01:14:08.112000,226.0,210.0,225.0,246.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 01:09:25.281000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 01:15:43.015000,BOT,77,0 days 00:01:34.956000,17.0,5.0,,,0 days 00:00:16.995000,0 days 00:00:40.521000,0 days 00:00:37.440000,0 days 01:14:25.054000,0 days 01:15:05.575000,0 days 01:15:43.015000,288.0,312.0,224.0,326.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:14:08.059000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 01:17:52.583000,BOT,77,0 days 00:02:09.568000,18.0,5.0,,,0 days 00:00:22.262000,0 days 00:00:54.466000,0 days 00:00:52.840000,0 days 01:16:05.277000,0 days 01:16:59.743000,0 days 01:17:52.583000,215.0,178.0,90.0,201.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:15:43.015000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:20:44.064000,VET,5,,1.0,1.0,0 days 00:18:33.074000,,,0 days 00:00:50.238000,0 days 00:00:57.935000,,0 days 00:19:46.168000,0 days 00:20:44.175000,205.0,233.0,227.0,250.0,False,HYPERSOFT,1.0,True,Ferrari,0 days 00:18:33.074000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:22:21.010000,VET,5,0 days 00:01:36.946000,2.0,1.0,,,0 days 00:00:17.110000,0 days 00:00:41.203000,0 days 00:00:38.633000,0 days 00:21:01.174000,0 days 00:21:42.377000,0 days 00:22:21.010000,288.0,316.0,228.0,324.0,True,HYPERSOFT,2.0,True,Ferrari,0 days 00:20:44.064000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:24:38.906000,VET,5,0 days 00:02:17.896000,3.0,1.0,,,0 days 00:00:23.058000,0 days 00:01:03.941000,0 days 00:00:50.897000,0 days 00:22:44.068000,0 days 00:23:48.009000,0 days 00:24:38.906000,194.0,126.0,229.0,172.0,False,HYPERSOFT,3.0,True,Ferrari,0 days 00:22:21.010000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:26:15.681000,VET,5,0 days 00:01:36.775000,4.0,1.0,,,0 days 00:00:17.096000,0 days 00:00:41.113000,0 days 00:00:38.566000,0 days 00:24:56.002000,0 days 00:25:37.115000,0 days 00:26:15.681000,288.0,316.0,228.0,324.0,True,HYPERSOFT,4.0,True,Ferrari,0 days 00:24:38.906000,,1,,,,False,True,21,Abu Dhabi Grand Prix,2018
0 days 00:28:25.879000,VET,5,0 days 00:02:10.198000,5.0,1.0,,0 days 00:28:24.749000,0 days 00:00:29.186000,0 days 00:00:50.703000,0 days 00:00:50.309000,0 days 00:26:44.867000,0 days 00:27:35.570000,0 days 00:28:25.879000,168.0,240.0,,247.0,False,HYPERSOFT,5.0,True,Ferrari,0 days 00:26:15.681000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
0 days 00:44:05.905000,VET,5,,6.0,2.0,0 days 00:41:58.202000,,,0 days 00:00:50.179000,0 days 00:00:55.466000,,0 days 00:43:10.441000,0 days 00:44:05.959000,218.0,211.0,230.0,247.0,False,ULTRASOFT,1.0,True,Ferrari,0 days 00:28:25.879000,,1,,,,False,False,21,Abu Dhabi Grand Prix,2018
